BEGIN,1380410,,,,,,,,,
READING,1121370,HIRAGANA,ぺろぺろ,pero pero,-,,,,,
SENSE_COMMON,1121370,,,"adverb (fukushi)
adverb taking the 'to' particle",,,,onomatopoeic or mimetic word,,
SENSE_ENG,1121370,"licking
lapping up",,,,,,,,
SENSE_POL,1121370,"lizanie
oblizywanie się",,,,,,,,
SENSE_COMMON,1121370,,,"adverb (fukushi)
adverb taking the 'to' particle",,,,onomatopoeic or mimetic word,,
SENSE_ENG,1121370,"(eating up) quickly
gobbling up",,,,,,,,
SENSE_POL,1121370,"pożerać
pot. wcinać",,,,,,,,
END,1121370,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,2084540,,,,,,,,,
READING,2084540,KATAKANA,カリカリ,kari kari,-,,,,,
READING,2084540,HIRAGANA,かりかり,kari kari,-,,,,,
SENSE_COMMON,2084540,,,"adjectival nouns or quasi-adjectives (keiyodoshi)
adverb taking the 'to' particle
adverb (fukushi)
noun or participle which takes the aux. verb suru",こりこり・1,,,onomatopoeic or mimetic word,,
SENSE_ENG,2084540,"crisp (e.g. potato chip, fried fish, etc.)
crunchy",,,,,,,,
SENSE_POL,2084540,"kruchy
chrupiący","np. chipsy ziemniaczane, smażona ryba itp.",,,,,,,
SENSE_COMMON,2084540,,,"adverb taking the 'to' particle
adverb (fukushi)
noun or participle which takes the aux. verb suru",,,,onomatopoeic or mimetic word,,
SENSE_ENG,2084540,"grumpily
touchily
edgily
irritably",,,,,,,,
SENSE_POL,2084540,"zrzędliwie
drażliwie
nerwowo
z irytacją
z rozdrażnieniem",,,,,,,,
SENSE_COMMON,2084540,,,"adverb taking the 'to' particle
adverb (fukushi)
noun or participle which takes the aux. verb suru",,,,onomatopoeic or mimetic word,,
SENSE_ENG,2084540,scratching,,,,,,,,
SENSE_POL,2084540,skreczowanie,dźwięk szorowania płyty winylowej,,,,,,,
END,2084540,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
BEGIN,2007940,,,,,,,,,
READING,2007940,HIRAGANA,ぐつぐつ,gutsu gutsu,-,,,,,
READING,2007940,KATAKANA,グツグツ,gutsu gutsu,-,,,,,
SENSE_COMMON,2007940,,,"adverb (fukushi)
adverb taking the 'to' particle
noun or participle which takes the aux. verb suru",,,,onomatopoeic or mimetic word,,
SENSE_ENG,2007940,"simmering
(boiling) gently",,,,,,,,
SENSE_POL,2007940,"bulgotanie
wrzenie",np. w trakcie gotowania na wolnym ogniu,,,,,,,
END,2007940,,,,,,,,,
